"ranking","name","highSchool","position","height","weight","stars","rating","college"
271,"Michael McFarland","Blake (Tampa, FL)","TE","6-6","230",3,"0.8889","Florida"
272,"Anthony Gonzalez","Liberty (Bethlehem, PA)","DUAL","6-3","193",3,"0.8887","Pittsburgh"
273,"Lucas Vincent","Olathe North (Olathe, KS)","DT","6-3","267",3,"0.8885","Missouri"
274,"David Perry","University School (Fort Lauderdale, FL)","WDE","6-6","230",3,"0.8884","Miami"
275,"Demetre Baker","Orange Park (Orange Park, FL)","OLB","6-0","200",3,"0.8884","Georgia"
276,"Tyler Smith","Wilson Area (Easton, PA)","DUAL","6-4","195",3,"0.8884","Maryland"
277,"Torrea Peterson","East Central (San Antonio, TX)","DT","6-3","295",3,"0.8871","Oklahoma"
278,"Shawn Green","Grayson (Loganville, GA)","DT","6-2","275",3,"0.8863","Georgia Tech"
279,"Jerald Robinson","Canton South (Canton, OH)","WR","6-2","175",3,"0.8863","Michigan"
280,"Adam Shead","Cedar Hill (Cedar Hill, TX)","OG","6-4","320",3,"0.8863","Oklahoma"
281,"Keion Payne","St. Thomas Aquinas (Fort Lauderdale, FL)","CB","6-0","165",3,"0.8857","Miami"
282,"Kevin Haplea","North Hunterdon Reg (Annandale, NJ)","TE","6-4","233",3,"0.8853","Penn State"
283,"Kona Schwenke","Kahuku (Kahuku, HI)","WDE","6-5","215",3,"0.8843","Notre Dame"
284,"Dallas Lloyd","Pleasant Grove (Pleasant Grove, UT)","DUAL","6-3","205",3,"0.8843","Stanford"
285,"Joe Powell","Skyline (Dallas, TX)","CB","6-0","173",3,"0.8843","Oklahoma"
286,"Zach Zwinak","Linganore (Frederick, MD)","FB","6-2","230",3,"0.8838","Penn State"
287,"Mike Moudy","Douglas County (Castle Rock, CO)","OT","6-7","291",3,"0.8822","Nebraska"
288,"Zac Stout","Oaks Christian (Thousand Oaks, CA)","ILB","6-1","215",3,"0.8806","Brigham Young"
289,"Beau Allen","Minnetonka Senior (Minnetonka, MN)","DT","6-2","300",3,"0.8801","Wisconsin"
290,"Chris Young","Auburn Senior (Auburn, WA)","ILB","6-1","215",3,"0.8801","Washington"
291,"De'Joshua Johnson","Pahokee (Pahokee, FL)","WR","5-11","150",3,"0.8800","Florida State"
292,"Tevin McDonald","Edison (Fresno, CA)","CB","5-11","180",3,"0.8793","UCLA"
293,"Bjoern Werner","Salisbury School (Salisbury, CT)","SDE","6-4","273",3,"0.8789","Florida State"
294,"Zach Lee","McKinney (Mckinney, TX)","PRO","6-4","195",3,"0.8780","LSU"
295,"Graham Rowley","Waialua & Intermediate School (Waialua, HI)","DT","6-4","265",3,"0.8780","Brigham Young"
296,"Bashaud Breeland","Allendale Fairfax (Fairfax, SC)","S","6-1","190",3,"0.8774","Clemson"
297,"Aaron Dunn","Mead (Spokane, WA)","TE","6-5","220",3,"0.8773","Washington State"
298,"Kirifi Taula","Servite (Anaheim, CA)","DT","6-3","280",3,"0.8773","Arizona"
299,"Colin Porter","Bothell (Bothell, WA)","OG","6-4","314",3,"0.8769","Washington"
300,"J.T. Moore","Boardman (Youngstown, OH)","WDE","6-1","246",3,"0.8769","Ohio State"
301,"Kelcy Quarles","Greenwood (Fork Union, VA)","DT","6-4","267",3,"0.8765","South Carolina"
302,"Nate Askew","Madison (San Antonio, TX)","WR","6-4","213",3,"0.8759","Texas A&M"
303,"Chris Dinkins","Robert E Lee (Tyler, TX)","WR","6-2","215",3,"0.8748","Oklahoma State"
304,"Salath Williams","Bishop McDevitt (Harrisburg, PA)","WR","6-4","180",3,"0.8748","Pittsburgh"
305,"Micah Hatchie","Waialua & Intermediate School (Waialua, HI)","OG","6-5","275",3,"0.8748","Washington"
306,"Nick Acree","Fork Union Military (HS) (Fork Union, VA)","DT","6-5","295",3,"0.8745","Virginia Tech"
307,"Steve McNair Jr.","Oak Grove (Hattiesburg, MS)","WR","6-1","195",3,"0.8733","Southern Miss"
308,"Harvey Jackson","Hightower (Missouri City, TX)","S","6-2","185",3,"0.8727","Nebraska"
309,"Tyler Bray","Kingsburg (Kingsburg, CA)","PRO","6-6","210",3,"0.8723","Tennessee"
310,"Nic Jacobs","Many (Many, LA)","TE","6-5","245",3,"0.8706","LSU"
311,"Donnell Welch","Palm Desert (Palm Desert, CA)","OLB","6-2","205",3,"0.8701","Oregon State"
312,"Braylon Heard","Cardinal Mooney (Youngstown, OH)","RB","5-11","180",3,"0.8700","Nebraska"
313,"Michael Taylor","Westlake (Atlanta, GA)","OLB","6-1","213",3,"0.8698","Florida"
314,"C.J. Mizell","Tallahassee Leon (Tallahassee, FL)","OLB","6-3","210",3,"0.8689","Washington State"
315,"Alexander Ogletree","Newnan (Newnan, GA)","FB","5-9","205",3,"0.8688","Georgia"
316,"Nick Dew","First Colonial (Virginia Beach, VA)","S","6-2","210",3,"0.8686","Virginia Tech"
317,"Barry Bostic","Jefferson County (Louisville, GA)","ATH","5-10","156",3,"0.8674","Georgia Tech"
318,"Tre' Porter","Carl Albert (Oklahoma City, OK)","CB","6-0","200",3,"0.8674","Texas Tech"
319,"Ken Wilkins","Trinity (Washington, PA)","WDE","6-3","244",3,"0.8674","Michigan"
320,"Daniel Jenkins","Rancho Verde (Moreno Valley, CA)","RB","5-9","187",3,"0.8674","Arizona"
321,"Nduka Onyeali","Mullen (Denver, CO)","SDE","6-1","240",3,"0.8674","Arizona State"
322,"Steele Divitto","Don Bosco Prep (Ramsey, NJ)","ILB","6-2","214",3,"0.8674","Boston College"
323,"Nate Clarke","Archbishop Carroll (Washington, DC)","OT","6-6","280",3,"0.8667","Maryland"
324,"Jimmy Hunt Jr.","Cahokia (East Saint Louis, IL)","WR","6-1","195",3,"0.8667","Missouri"
325,"Qua Gilchrist","Abbeville Hi (Abbeville, SC)","RB","6-1","215",3,"0.8667","uncommitted"
326,"Darius Millinet","American Heritage (Fort Lauderdale, FL)","WR","6-0","180",3,"0.8662","Illinois"
327,"Michael Coley","DeMatha Catholic (Hyattsville, MD)","S","6-2","207",3,"0.8653","California"
328,"Travaras Battle-Smith","Jay (San Antonio, TX)","ATH","5-10","175",3,"0.8653","TCU"
329,"Erick Howard","Hoover (Canton, OH)","RB","5-10","210",3,"0.8653","Akron"
330,"Terrence Books","Dunnellon (Dunnellon, FL)","CB","5-10","165",3,"0.8641","Florida State"
331,"Tyrone Cornelius","Stephenson (Stone Mountain, GA)","OLB","6-2","195",3,"0.8641","Miami"
332,"Vic Beasley","Adairsville (Adairsville, GA)","TE","6-4","225",3,"0.8622","Clemson"
333,"Fritz Rock","Wayzata (Minneapolis, MN)","S","6-0","200",3,"0.8622","Illinois"
334,"Jeffrey Godfrey","Miami Central (Miami, FL)","DUAL","5-11","167",3,"0.8620","UCF"
335,"Jeremy Davis","Fort Myers (Fort Myers, FL)","WR","5-11","162",3,"0.8620","Miami"
336,"Jeff Godfrey","Miami Central (Miami, FL)","DUAL","5-11","182",3,"0.8620","UCF"
337,"Michael Dorsey","Warren (Vincent, OH)","S","6-3","210",3,"0.8600","West Virginia"
338,"Joshua Snead","Smithfield-selma (Smithfield, NC)","ATH","5-9","168",3,"0.8600","Duke"
339,"Travis Jackson","St Francis De Sales (Toledo, OH)","OG","6-4","265",3,"0.8600","Michigan State"
340,"Joe Craig","Gaffney (Gaffney, SC)","ATH","6-0","170",3,"0.8600","Clemson"
341,"Dion Bailey","Lakewood (Lakewood, CA)","S","6-1","195",3,"0.8575","USC"
342,"Brian Vogler","Brookstone  (Columbus, GA)","TE","6-7","252",3,"0.8570","Alabama"
343,"Tiger Powell","Columbia (Lake City, FL)","RB","6-1","210",3,"0.8559","USF"
344,"Silvarius Ajawara","Tesoro (Rancho Santa Margarita, CA)","OG","6-4","305",3,"0.8558","Arizona State"
345,"James Stone","Maplewood (Nashville, TN)","OG","6-4","295",3,"0.8557","Tennessee"
346,"Dominic Appiah","Cheshire Academy (Cheshire, CT)","SDE","6-5","260",3,"0.8556","Boston College"
347,"Handsome Tanielu","Waianae (Waianae, HI)","SDE","6-1","255",3,"0.8556","uncommitted"
348,"Dontrell Onuahu","La Quinta (La Quinta, CA)","DT","6-2","283",3,"0.8556","San Diego State"
349,"Mark Beard","Minor  (Adamsville, AL)","OT","6-5","270",3,"0.8556","Troy"
350,"Keiwone Malone","Mitchell (Memphis, TN)","WR","5-11","165",3,"0.8550","Alabama"
351,"Bruce Ellington","Berkeley (Moncks Corner, SC)","ATH","5-10","185",3,"0.8546","uncommitted"
352,"Jack De Boef","State College Area (State College, PA)","OT","6-7","265",3,"0.8546","Purdue"
353,"Marcus Rush","Archbishop Moeller (Cincinnati, OH)","WDE","6-3","225",3,"0.8546","Michigan State"
354,"Quantavious Leslie","Callaway (Hogansville, GA)","WR","6-4","180",3,"0.8546","West Virginia"
355,"Victor Hampton","Darlington (Darlington, SC)","CB","5-9","175",3,"0.8545","South Carolina"
356,"Hau'oli Jamora","Kahuku (Kahuku, HI)","SDE","6-2","230",3,"0.8542","Washington"
357,"Tim Patterson","Louisville Central (Louisville, KY)","OLB","6-4","220",3,"0.8537","Kentucky"
358,"Fabbians Ebbele","Simeon (Chicago, IL)","OT","6-8","295",3,"0.8528","Arizona"
359,"Greg Ducre","Crenshaw (Los Angeles, CA)","CB","5-10","169",3,"0.8525","Washington"
360,"Issac Dixon","Monsignor Pace (Opa Locka, FL)","OLB","6-0","195",3,"0.8525","Oregon"
361,"Clarence Lee","Jefferson (Jefferson, TX)","SDE","6-4","210",3,"0.8525","Baylor"
362,"Nick Forbes","Johnson (Frederick, MD)","ILB","6-0","223",3,"0.8521","California"
363,"Kip Smith","Legacy (Broomfield, CO)","K","6-1","200",3,"0.8514","UCLA"
364,"Kip Smith","Legacy (Broomfield, CO)","K","6-1","205",3,"0.8514","UCLA"
365,"Kenneth Kirksey","Mainland (Daytona Beach, FL)","DT","6-1","290",3,"0.8510","Rutgers"
366,"Bryce Petty","Midlothian (Midlothian, TX)","PRO","6-3","230",3,"0.8505","Baylor"
367,"Rajion Neal","Sandy Creek (Tyrone, GA)","RB","5-11","210",3,"0.8502","Tennessee"
368,"Barry Brunetti","Memphis University School (Memphis, TN)","DUAL","6-0","207",3,"0.8499","West Virginia"
369,"Marcques Dixon","Southwest DeKalb (Decatur, GA)","ATH","5-10","182",3,"0.8495","Tennessee"
370,"Mike Sadler","Forest Hills Northern (Grand Rapids, MI)","K","6-1","185",3,"0.8493","Michigan State"
371,"Cam Feldt","Pilot Point (Pilot Point, TX)","OG","6-4","290",3,"0.8491","Arkansas"
372,"LeKendrick Williams","Sharpstown (Houston, TX)","WR","5-9","175",3,"0.8484","Texas A&M"
373,"Mike Douglas","Largo (Largo, FL)","WDE","6-4","225",3,"0.8484","uncommitted"
374,"Dan Foose","Paramus Catholic (Paramus, NJ)","OT","6-6","310",3,"0.8484","Florida State"
375,"Marek Lenkiewicz","Victor J Andrew (Tinley Park, IL)","OG","6-5","250",3,"0.8484","Minnesota"
376,"Clint Trickett","North Florida Christian (Tallahassee, FL)","PRO","6-2","175",3,"0.8484","Florida State"
377,"Dontae Williams","Aldine (Houston, TX)","RB","5-11","200",3,"0.8472","Oregon"
378,"Quinton Dunbar","Booker T. Washington (Miami, FL)","WR","6-3","170",3,"0.8471","Florida"
379,"Shep Klinke","Katy (Katy, TX)","OG","6-7","290",3,"0.8466","Texas A&M"
380,"Tank Sessions","Columbus (Columbus, GA)","TE","6-5","230",3,"0.8463","Florida State"
381,"Tank Sessions","Unknown (Nashville, TN)","TE","6-5","230",3,"0.8463","Florida State"
382,"Eric Mitchell","Atlantic (Delray Beach, FL)","ATH","5-11","175",3,"0.8463","Ole Miss"
383,"Austin White","Stevenson (Livonia, MI)","APB","6-0","186",3,"0.8462","Michigan"
384,"Titus Till","Dr. Henry Wise (Upper Marlboro, MD)","S","6-2","205",3,"0.8460","Maryland"
385,"Donavan Johnson","Martin (Arlington, TX)","DT","6-3","265",3,"0.8454","Iowa"
386,"Tevin Carter","Santee (Los Angeles, CA)","WR","6-3","190",3,"0.8453","California"
387,"Eric Graham","Jenks (Jenks, OK)","OT","6-4","276",3,"0.8451","Iowa State"
388,"Zachary Swanson","Katy (Katy, TX)","TE","6-6","225",3,"0.8451","Virginia"
389,"Zach Winbush","Samuel Clemens (Schertz, TX)","OLB","6-2","200",3,"0.8451","Texas Tech"
390,"John Young","Unknown (Nashville, TN)","TE","6-4","225",3,"0.8442","UCLA"
391,"Wade Yandall","Unknown (Nashville, TN)","OG","6-4","280",3,"0.8442","UCLA"
392,"Josh Huff","Aldine Nimitz (Houston, TX)","APB","5-10","185",3,"0.8436","Oregon"
393,"Tyrann Mathieu","St. Augustine (New Orleans, LA)","CB","5-10","175",3,"0.8432","LSU"
394,"Taylor Calero","Southfield Christian School (Southfield, MI)","SDE","6-3","230",3,"0.8431","Michigan State"
395,"Greg McKee","King College Prep (Chicago, IL)","OT","6-5","295",3,"0.8410","Connecticut"
396,"AJ Derby","Iowa City (Iowa City, IA)","PRO","6-4","225",3,"0.8395","Iowa"
397,"Justin Gilbert","Huntsville (Huntsville, TX)","ATH","6-0","173",3,"0.8377","Oklahoma State"
398,"Jerricho Lee","Amos P. Godby (Tallahassee, FL)","DT","-","-",3,"0.8377","FIU"
399,"Jericho Lee","Amos P. Godby (Tallahassee, FL)","DT","5-11","260",3,"0.8377","FIU"
400,"Ivan Robinson","South Beauregard (Longville, LA)","DT","6-4","252",3,"0.8370","Texas A&M"
401,"Chase Rettig","San Clemente (San Clemente, CA)","PRO","6-4","205",3,"0.8369","Boston College"
402,"Sani Fuimaono","Punahou (Honolulu, HI)","DT","6-2","255",3,"0.8368","Arizona"
403,"Max Forde","Woodinville (Woodinville, WA)","WDE","-","-",3,"0.8368","Idaho"
404,"Tejay Johnson","Egg Harbor Twp (Egg Harbor Township, NJ)","ATH","6-2","190",3,"0.8368","Rutgers"
405,"Soloman Tentman","Roger Bacon (Cincinnati, OH)","ILB","6-2","230",3,"0.8356","Cincinnati"
406,"Joshua Ford","Coolidge (Washington, DC)","WR","6-3","195",3,"0.8356","New Mexico"
407,"Todd Chandler","Northwestern (Miami, FL)","DT","6-1","290",3,"0.8356","USF"
408,"Darrius Moffett","Hubbard (Chicago, IL)","ILB","6-3","225",3,"0.8354","Eastern Michigan"
409,"Tyler Stephenson","Lancaster (Lancaster, TX)","CB","5-10","175",3,"0.8349","Baylor"
410,"David Amerson","Dudley (Greensboro, NC)","S","6-3","180",3,"0.8349","N.C. State"
411,"Asante-Jabari Cleveland","Christian Brothers (Sacramento, CA)","TE","6-5","230",3,"0.8345","Miami"
412,"Greg Daniels","St Pius X (Houston, TX)","SDE","6-4","242",3,"0.8339","Texas"
413,"Mitchell Crockum","Alhambra (Alhambra, CA)","WR","6-2","187",3,"0.8333","Idaho"
414,"Antonio Andrews","Fort Campbell (Fort Campbell, KY)","DUAL","6-0","193",3,"0.8333","Air Force"
415,"Mario Hull","Rice (Rice, TX)","WR","6-1","190",3,"0.8333","Rice"
416,"Deonte Williams","Pleasant Grove (Elk Grove, CA)","RB","5-10","190",3,"0.8333","San Diego State"
417,"Jerick McKinnon","Sprayberry (Marietta, GA)","RB","5-9","180",3,"0.8333","Georgia Southern"
418,"Jeff Howie","Downingtown-West Campus (Downingtown, PA)","OG","6-4","330",3,"0.8333","Mississippi State"
419,"Sean Sylvia","Cheshire Academy (Cheshire, CT)","S","6-1","205",3,"0.8333","Boston College"
420,"Garry Peters","Heritage (Conyers, GA)","CB","6-0","185",3,"0.8333","Clemson"
421,"Andrew Hendrix","Archbishop Moeller (Cincinnati, OH)","PRO","6-3","220",3,"0.8332","Notre Dame"
422,"Marcus Coker","DeMatha Catholic (Hyattsville, MD)","RB","6-0","235",3,"0.8329","Iowa"
423,"Byran Jones","Junction City (Junction City, AR)","DT","6-2","312",3,"0.8328","Arkansas"
424,"Peniel Jean","Palm Beach Central (West Palm Beach, FL)","CB","5-11","185",3,"0.8315","Wisconsin"
425,"Alex Smith","Lakota West (West Chester, OH)","TE","6-5","260",3,"0.8314","Kentucky"
426,"Cameron Roberson","Newbury Park (Newbury Park, CA)","RB","6-1","215",3,"0.8307","Notre Dame"
427,"Gregory Clark","Northside (Warner Robins, GA)","DT","6-3","300",3,"0.8306","Tennessee"
428,"Austin Hinder","Steamboat Springs (Steamboat Springs, CO)","PRO","6-5","185",3,"0.8303","California"
429,"Michael Criste","Mission Viejo (Mission Viejo, CA)","OT","6-5","295",3,"0.8303","Washington"
430,"Isaiah King","Byrnes (Duncan, SC)","WR","5-11","180",3,"0.8303","Marshall"
431,"TC Robinson","Abilene (Abilene, TX)","CB","5-10","175",3,"0.8303","Baylor"
432,"Davidell Collins","Bearden (Bearden, AR)","SDE","6-6","255",3,"0.8303","Oklahoma State"
433,"Mike Criste","Mission Viejo (Mission Viejo, CA)","OT","6-5","279",3,"0.8303","Washington"
434,"Telvin Smith","Lowndes (Valdosta, GA)","OLB","6-3","196",3,"0.8303","Florida State"
435,"Daniel Blitch","North Hall (Gainesville, GA)","OT","6-6","305",3,"0.8294","Wake Forest"
436,"Jeffrey Garrett Jr.","Ben Davis (Indianapolis, IN)","CB","5-9","170",3,"0.8294","Ball State"
437,"Jeff Garrett","Ben Davis (Indianapolis, IN)","CB","5-9","170",3,"0.8294","Ball State"
438,"Jake Holland","Pelham (Pelham, AL)","ILB","6-0","231",3,"0.8291","Auburn"
439,"Darius Robinson","Westlake (Atlanta, GA)","CB","5-10","165",3,"0.8289","Clemson"
440,"Justin Parker","Beaufort (Ladys Island, SC)","ILB","6-1","225",3,"0.8286","Clemson"
441,"Kody Innes","Saguaro (Scottsdale, AZ)","OC","6-5","280",3,"0.8283","UCLA"
442,"Johnathan Hankins","Southeastern (Detroit, MI)","DT","6-3","335",3,"0.8283","Ohio State"
443,"Ben McRoy","Lakeland (Lakeland, FL)","WR","5-8","163",3,"0.8282","Texas Tech"
444,"Benjamin McRoy","Lakeland (Lakeland, FL)","ATH","5-9","160",3,"0.8282","Texas Tech"
445,"Dyshawn Davis","Woodbury (Woodbury, NJ)","WR","6-3","190",3,"0.8282","Syracuse"
446,"Tevin Reese","Temple (Temple, TX)","WR","5-10","160",3,"0.8273","Baylor"
447,"Quentin Hayes","Lancaster (Lancaster, TX)","S","6-1","175",3,"0.8269","Oklahoma"
448,"Leslee Rogers","Point Loma (San Diego, CA)","RB","6-1","180",3,"0.8262","Fresno State"
449,"Zachary McMillian","Dulles (Sugar Land, TX)","CB","5-10","165",3,"0.8262","Houston"
450,"Rajaan Bennett","McEachern (Powder Springs, GA)","RB","5-11","210",3,"0.8259","Vanderbilt"
451,"Anthony Brown","Kaiser (Fontana, CA)","ATH","5-11","180",3,"0.8257","USC"
452,"Stump Godfrey","Gilmer (Gilmer, TX)","DUAL","6-0","204",3,"0.8250","New Mexico"
453,"David Beasley","Carver (Columbus, GA)","OG","6-4","290",3,"0.8247","Clemson"
454,"Soma Vainuku","Eureka (Eureka, CA)","FB","6-1","251",3,"0.8241","USC"
455,"Shaun Kitchens","Banneker (Atlanta, GA)","WR","6-3","211",3,"0.8241","Auburn"
456,"Martaze Jackson","Demopolis (Demopolis, AL)","OLB","6-2","225",3,"0.8229","Tennessee"
457,"Desi Brown","Webster Groves (Saint Louis, MO)","PRO","6-2","189",3,"0.8229","East Carolina"
458,"Shaban Dika","Warren (San Antonio, TX)","OT","6-5","291",3,"0.8229","Iowa State"
459,"Cole Underwood","Guyer (Denton, TX)","OT","6-3","257",3,"0.8229","Stanford"
460,"Tavaris Barnes","First Coast (Jacksonville, FL)","SDE","6-5","250",3,"0.8224","Clemson"
461,"Ricky Chaney","Battery Creek (Beaufort, SC)","S","6-2","195",3,"0.8222","Clemson"
462,"Zachary Quines","Mililani (Mililani, HI)","ILB","6-3","205",3,"0.8222","Hawaii"
463,"Rob'Donovan Lewis","Jonesboro-Hodge (Jonesboro, LA)","CB","5-11","175",3,"0.8222","Memphis"
464,"Kai De La Cruz","St Joseph Regional (Montvale, NJ)","WR","6-1","175",3,"0.8222","Louisville"
465,"Zack Dilley","Paloma Valley (Menifee, CA)","OT","6-5","280",3,"0.8220","San Diego State"
466,"Jameson Wright","Fort Pierce Westwood (Fort Pierce, FL)","S","6-2","171",3,"0.8220","Wisconsin"
467,"Connor Shaw","Flowery Branch (Flowery Branch, GA)","DUAL","6-1","192",3,"0.8215","South Carolina"
468,"Shakim Phillips","Paterson Catholic (Paterson, NJ)","WR","6-2","191",3,"0.8211","Boston College"
469,"Joshua Alexander","Westlake (Waldorf, MD)","OLB","6-3","215",3,"0.8211","Connecticut"
470,"Josh Alexander","Westlake (Waldorf, MD)","WDE","6-3","210",3,"0.8211","Connecticut"
471,"Chad Lindsay","The Woodlands (The Woodlands, TX)","OG","6-2","287",3,"0.8204","Alabama"
472,"Toney Hurd Jr.","Fort Bend Marshall (Missouri City, TX)","CB","5-9","184",3,"0.8204","Texas A&M"
473,"Trent Spurgeon","Owasso (Owasso, OK)","OT","6-7","270",3,"0.8202","Arizona"
474,"Darryl Baldwin","Solon (Solon, OH)","SDE","6-7","260",3,"0.8196","Ohio State"
475,"Joshua Reese","Miami Central (Miami, FL)","WR","6-1","182",3,"0.8188","UCF"
476,"E.J. Schexnayder","John W. North (Riverside, CA)","RB","5-11","211",3,"0.8188","Fresno State"
477,"Dominique Patterson","King`s Fork (Suffolk, VA)","S","6-2","215",3,"0.8188","Virginia Tech"
478,"Cameron Cole","La Salle (Cincinnati, OH)","CB","5-11","175",3,"0.8188","Indiana"
479,"C.J. France","Carver (Columbus, GA)","OLB","6-1","210",3,"0.8188","Duke"
480,"Antonio Andrews","Fort Campbell (Fort Campbell, KY)","APB","5-10","219",3,"0.8188","Western Kentucky"
481,"Kevin Pierre-Louis","King & Low Heywood Thomas (Stamford, CT)","OLB","6-0","215",3,"0.8178","Boston College"
482,"Mike Lee","Woodland Hills (Pittsburgh, PA)","OLB","6-3","205",3,"0.8176","Purdue"
483,"Dan Pettinato","Nevada Union (Grass Valley, CA)","WDE","6-4","235",3,"0.8167","Arizona"
484,"Noah Chesier","Wylie (Wylie, TX)","TE","-","-",3,"0.8167","Louisiana Tech"
485,"Marquel Wade","Andrew Jackson (New Berlin, NY)","WR","5-11","180",3,"0.8153","Arkansas"
486,"Eddrick Loften","Nimitz (Irving, TX)","S","6-0","200",3,"0.8152","Tennessee"
487,"Brad Miller","Sealy (Sealy, TX)","TE","6-5","215",3,"0.8146","New Mexico"
488,"Marco Nelson","Glenpool (Glenpool, OK)","S","6-1","192",3,"0.8146","Tulsa"
489,"Keanon Lowe","Jesuit (Portland, OR)","ATH","5-10","170",3,"0.8144","Oregon"
490,"Nigel Terrell","Pelham (Helena, AL)","OLB","6-2","215",3,"0.8137","Florida State"
491,"Adrian Lee","Skyline (Dallas, TX)","CB","6-0","190",3,"0.8137","California"
492,"Desmond Coble","Meadowbrook (Richmond, VA)","WR","5-10","175",3,"0.8134","Temple"
493,"Chris McCain","Northern Guilford (Greensboro, NC)","OLB","6-6","203",3,"0.8133","California"
494,"Harrison Jones","Evangelical Christian School (Ridgely, TN)","TE","6-4","248",3,"0.8122","Alabama"
495,"Tony Grimes","Hollywood Hills (Hollywood, FL)","CB","5-11","166",3,"0.8122","Ole Miss"
496,"Jakhari Gore","Columbus (Miami, FL)","APB","5-10","170",3,"0.8116","LSU"
497,"Jeremy Deering","Leto (Tampa, FL)","S","6-2","198",3,"0.8116","Rutgers"
